"ReportDate","AssetClass","Flow","FlowPct","AssetsEnd","PortfolioChangePct"
"2/1/2017 12:00:00 AM","Commodities/Materials-North America-USA-North America-Equity",380.12676941,4.4676,8787.631717075,-1.1853
"2/1/2017 12:00:00 AM","Consumer Goods-North America-USA-North America-Equity",332.52679221,1.1479,28973.61306457,-1.1231
"2/1/2017 12:00:00 AM","Energy-North America-USA-North America-Equity",217.857885535,0.346,62136.008338635,-1.6441
"2/1/2017 12:00:00 AM","Financials-North America-USA-North America-Equity",999.104807235,1.4776,68011.82621228,-0.8896
"2/1/2017 12:00:00 AM","Health Care/Biotech-North America-USA-North America-Equity",399.074410195,1.0228,40317.77560091,2.3099
"2/1/2017 12:00:00 AM","Industrials-North America-USA-North America-Equity",-19.285298545,-0.1009,18779.43733926,-1.6112
"2/1/2017 12:00:00 AM","Infrastructure-North America-USA-North America-Equity",-0.021539635,-2.7774,0.738539145,-1.9903
"2/1/2017 12:00:00 AM","Large Cap Blend-North America-USA-North America-Equity",4101.683425185,0.393,1039265.34629097,-0.8302
"2/1/2017 12:00:00 AM","Large Cap Growth-North America-USA-North America-Equity",-824.99732138,-0.2699,303343.877988905,-0.4808
"2/1/2017 12:00:00 AM","Large Cap Value-North America-USA-North America-Equity",503.343859005,0.144,345902.21906724,-1.1258
"2/1/2017 12:00:00 AM","Mid Cap Blend-North America-USA-North America-Equity",744.45321369,0.5906,125177.92837877,-1.2808
"2/1/2017 12:00:00 AM","Mid Cap Growth-North America-USA-North America-Equity",69.834374435,0.105,65992.76884728,-0.8185
"2/1/2017 12:00:00 AM","Mid Cap Value-North America-USA-North America-Equity",217.70937542,0.2544,84701.12975129,-1.2648
"2/1/2017 12:00:00 AM","Real Estate-North America-USA-North America-Equity",-103.83011002,-0.1193,85452.034478085,-1.6635
"2/1/2017 12:00:00 AM","Small Cap Blend-North America-USA-North America-Equity",1234.985786145,0.8442,145244.8336533,-1.5541
"2/1/2017 12:00:00 AM","Small Cap Growth-North America-USA-North America-Equity",-190.91127892,-0.3381,55659.112299875,-1.0844
"2/1/2017 12:00:00 AM","Small Cap Value-North America-USA-North America-Equity",259.199683115,0.3922,65171.13223219,-1.7741
"2/1/2017 12:00:00 AM","Technology-North America-USA-North America-Equity",96.557997865,0.2243,42891.72675259,-0.5657
"2/1/2017 12:00:00 AM","Telecom-North America-USA-North America-Equity",-80.508964075,-3.6897,2070.3129758,-1.4268
"2/1/2017 12:00:00 AM","Utilities-North America-USA-North America-Equity",-291.728368985,-2.271,12533.81035578,-0.155
"1/25/2017 12:00:00 AM","Commodities/Materials-North America-USA-North America-Equity",250.977995715,3.1371,8508.352995505,3.2144
"1/25/2017 12:00:00 AM","Consumer Goods-North America-USA-North America-Equity",-20.72531471,-0.0724,28966.42214027,1.3596
"1/25/2017 12:00:00 AM","Energy-North America-USA-North America-Equity",319.43226382,0.5179,62952.73592266,1.5542
"1/25/2017 12:00:00 AM","Financials-North America-USA-North America-Equity",-490.81171566,-0.7309,67612.42347526,1.4195
"1/25/2017 12:00:00 AM","Health Care/Biotech-North America-USA-North America-Equity",-594.99814531,-1.4825,39015.84680931,-1.3108
"1/25/2017 12:00:00 AM","Industrials-North America-USA-North America-Equity",219.529779795,1.1878,19106.523149905,2.1932
"1/25/2017 12:00:00 AM","Infrastructure-North America-USA-North America-Equity",0.506399435,188.3554,0.775514065,0.0973
"1/25/2017 12:00:00 AM","Large Cap Blend-North America-USA-North America-Equity",-1341.19685428,-0.1299,1043146.94644622,1.1338
"1/25/2017 12:00:00 AM","Large Cap Growth-North America-USA-North America-Equity",-2407.52197887,-0.7937,305465.64862949,1.487
"1/25/2017 12:00:00 AM","Large Cap Value-North America-USA-North America-Equity",112.170832245,0.0325,348463.695456465,1.0558
"1/25/2017 12:00:00 AM","Mid Cap Blend-North America-USA-North America-Equity",589.02320753,0.4771,126048.820383575,1.5824
"1/25/2017 12:00:00 AM","Mid Cap Growth-North America-USA-North America-Equity",-224.143621935,-0.3432,66051.66291844,1.466
"1/25/2017 12:00:00 AM","Mid Cap Value-North America-USA-North America-Equity",-24.71773402,-0.0296,84481.854610095,1.4905
"1/25/2017 12:00:00 AM","Real Estate-North America-USA-North America-Equity",-33.590406745,-0.0385,87002.98682694,-0.0449
"1/25/2017 12:00:00 AM","Small Cap Blend-North America-USA-North America-Equity",51.7439588,0.036,146043.21600868,1.8008
"1/25/2017 12:00:00 AM","Small Cap Growth-North America-USA-North America-Equity",485.697578435,0.8825,56462.094021365,1.7076
"1/25/2017 12:00:00 AM","Small Cap Value-North America-USA-North America-Equity",352.682745475,0.5471,66083.7309875,1.9713
"1/25/2017 12:00:00 AM","Technology-North America-USA-North America-Equity",758.345580625,1.8389,43038.49887194,2.5251
"1/25/2017 12:00:00 AM","Telecom-North America-USA-North America-Equity",-59.609413775,-2.6467,2181.95560736,-0.4705
"1/25/2017 12:00:00 AM","Utilities-North America-USA-North America-Equity",-206.593092455,-1.5704,12845.459486145,-0.7857
"1/18/2017 12:00:00 AM","Commodities/Materials-North America-USA-North America-Equity",-92.352798355,-1.1418,8000.21617529,0.0539
"1/18/2017 12:00:00 AM","Consumer Goods-North America-USA-North America-Equity",-664.60779246,-2.2893,28598.32495179,0.8026
"1/18/2017 12:00:00 AM","Energy-North America-USA-North America-Equity",305.49393985,0.4969,61673.76088234,-0.1767
"1/18/2017 12:00:00 AM","Financials-North America-USA-North America-Equity",-509.900628545,-0.7438,67150.304384725,-1.3195
"1/18/2017 12:00:00 AM","Health Care/Biotech-North America-USA-North America-Equity",-262.379700645,-0.6482,40134.238812815,-0.2124
"1/18/2017 12:00:00 AM","Industrials-North America-USA-North America-Equity",-337.98599962,-1.7869,18481.625723885,-0.5015
"1/18/2017 12:00:00 AM","Infrastructure-North America-USA-North America-Equity",0.00017441,0.0651,0.268853015,0.3583
"1/18/2017 12:00:00 AM","Large Cap Blend-North America-USA-North America-Equity",-319.04978269,-0.0308,1032022.80692116,-0.2107
"1/18/2017 12:00:00 AM","Large Cap Growth-North America-USA-North America-Equity",-572.99109151,-0.1898,301684.413580785,0.1242
"1/18/2017 12:00:00 AM","Large Cap Value-North America-USA-North America-Equity",568.04848652,0.165,343376.187150265,-0.4385
"1/18/2017 12:00:00 AM","Mid Cap Blend-North America-USA-North America-Equity",62.22041868,0.0503,123451.71586837,-0.2211
"1/18/2017 12:00:00 AM","Mid Cap Growth-North America-USA-North America-Equity",-51.079892725,-0.0783,65224.8437102,0.0536
"1/18/2017 12:00:00 AM","Mid Cap Value-North America-USA-North America-Equity",124.6142009,0.1495,83261.492840835,-0.2036
"1/18/2017 12:00:00 AM","Real Estate-North America-USA-North America-Equity",198.14946833,0.2301,87075.257360255,0.9171
"1/18/2017 12:00:00 AM","Small Cap Blend-North America-USA-North America-Equity",223.05364664,0.1542,143346.049162685,-1.0264
"1/18/2017 12:00:00 AM","Small Cap Growth-North America-USA-North America-Equity",-13.315244245,-0.024,54948.32448923,-0.5907
"1/18/2017 12:00:00 AM","Small Cap Value-North America-USA-North America-Equity",345.457811225,0.533,64456.95205984,-1.0846
"1/18/2017 12:00:00 AM","Technology-North America-USA-North America-Equity",-215.09270219,-0.5184,41237.465081975,-0.0803
"1/18/2017 12:00:00 AM","Telecom-North America-USA-North America-Equity",20.934868325,0.9345,2252.1633064,-0.3992
"1/18/2017 12:00:00 AM","Utilities-North America-USA-North America-Equity",-128.026270935,-0.9724,13155.41858361,0.8942
"1/11/2017 12:00:00 AM","Commodities/Materials-North America-USA-North America-Equity",169.136975265,2.1498,8088.188666495,0.6575
"1/11/2017 12:00:00 AM","Consumer Goods-North America-USA-North America-Equity",353.34803242,1.2306,29029.870143735,-0.1227
"1/11/2017 12:00:00 AM","Energy-North America-USA-North America-Equity",-180.779365995,-0.2905,61474.13799833,-0.9163
"1/11/2017 12:00:00 AM","Financials-North America-USA-North America-Equity",524.62022211,0.7696,68552.92887703,-0.2082
"1/11/2017 12:00:00 AM","Health Care/Biotech-North America-USA-North America-Equity",514.906195545,1.2962,40472.794958725,0.5878
"1/11/2017 12:00:00 AM","Industrials-North America-USA-North America-Equity",423.66962119,2.2952,18914.29603474,0.1745
"1/11/2017 12:00:00 AM","Infrastructure-North America-USA-North America-Equity",0,0,0.26771935,-0.6152
"1/11/2017 12:00:00 AM","Large Cap Blend-North America-USA-North America-Equity",-3642.17908937,-0.3522,1033204.60594178,0.2737
"1/11/2017 12:00:00 AM","Large Cap Growth-North America-USA-North America-Equity",-511.00839366,-0.1713,301810.794031755,1.39
"1/11/2017 12:00:00 AM","Large Cap Value-North America-USA-North America-Equity",56.18810001,0.0162,344270.25545351,-0.3356
"1/11/2017 12:00:00 AM","Mid Cap Blend-North America-USA-North America-Equity",1045.979936475,0.8514,123531.81732348,-0.2736
"1/11/2017 12:00:00 AM","Mid Cap Growth-North America-USA-North America-Equity",-320.384629625,-0.4904,65234.327689975,0.3767
"1/11/2017 12:00:00 AM","Mid Cap Value-North America-USA-North America-Equity",378.099514775,0.4533,83300.20636692,-0.5716
"1/11/2017 12:00:00 AM","Real Estate-North America-USA-North America-Equity",375.20945387,0.4312,86086.14432751,-1.4986
"1/11/2017 12:00:00 AM","Small Cap Blend-North America-USA-North America-Equity",806.84263566,0.5563,144240.62377816,-1.096
"1/11/2017 12:00:00 AM","Small Cap Growth-North America-USA-North America-Equity",198.817022605,0.3603,55287.04405731,-0.1664
"1/11/2017 12:00:00 AM","Small Cap Value-North America-USA-North America-Equity",545.67761346,0.8384,64811.04081153,-1.248
"1/11/2017 12:00:00 AM","Technology-North America-USA-North America-Equity",426.79312988,1.0584,41483.89620899,1.8225
"1/11/2017 12:00:00 AM","Telecom-North America-USA-North America-Equity",97.625387065,4.4253,2240.171136415,-2.8787
"1/11/2017 12:00:00 AM","Utilities-North America-USA-North America-Equity",-65.260995415,-0.4926,13165.70232044,-0.1292
"1/4/2017 12:00:00 AM","Commodities/Materials-North America-USA-North America-Equity",-255.592884315,-3.2109,7865.710224035,2.0244
"1/4/2017 12:00:00 AM","Consumer Goods-North America-USA-North America-Equity",399.412242365,1.4222,28708.62009169,0.8027
"1/4/2017 12:00:00 AM","Energy-North America-USA-North America-Equity",434.093670865,0.7093,62222.57805021,0.9703
"1/4/2017 12:00:00 AM","Financials-North America-USA-North America-Equity",584.63522634,0.8796,68162.21768795,1.6554
"1/4/2017 12:00:00 AM","Health Care/Biotech-North America-USA-North America-Equity",-51.092450245,-0.1318,39719.00828109,2.598
"1/4/2017 12:00:00 AM","Industrials-North America-USA-North America-Equity",20.274900885,0.111,18458.39596878,1.0017
"1/4/2017 12:00:00 AM","Infrastructure-North America-USA-North America-Equity",0.044038525,19.7884,0.26928904,1.2147
"1/4/2017 12:00:00 AM","Large Cap Blend-North America-USA-North America-Equity",3871.444260955,0.3798,1033655.44279823,0.9674
"1/4/2017 12:00:00 AM","Large Cap Growth-North America-USA-North America-Equity",-1104.846799675,-0.3726,298182.03675114,0.9456
"1/4/2017 12:00:00 AM","Large Cap Value-North America-USA-North America-Equity",135.530610005,0.0396,345373.41230749,1.0899
"1/4/2017 12:00:00 AM","Mid Cap Blend-North America-USA-North America-Equity",779.659529085,0.6505,122851.32234971,1.8437
"1/4/2017 12:00:00 AM","Mid Cap Growth-North America-USA-North America-Equity",-70.34949437,-0.1094,65320.98338568,1.7528
"1/4/2017 12:00:00 AM","Mid Cap Value-North America-USA-North America-Equity",294.35367551,0.3604,83399.10119717,1.7572
"1/4/2017 12:00:00 AM","Real Estate-North America-USA-North America-Equity",464.90572631,0.5539,87014.53067602,3.1204
"1/4/2017 12:00:00 AM","Small Cap Blend-North America-USA-North America-Equity",981.673574195,0.6949,145029.69281395,1.9631
"1/4/2017 12:00:00 AM","Small Cap Growth-North America-USA-North America-Equity",-9.03775179,-0.0167,55180.77604431,2.0378
"1/4/2017 12:00:00 AM","Small Cap Value-North America-USA-North America-Equity",-86.034098465,-0.1346,65079.238829775,1.9744
"1/4/2017 12:00:00 AM","Technology-North America-USA-North America-Equity",90.64331874,0.2265,40316.52717413,0.5442
"1/4/2017 12:00:00 AM","Telecom-North America-USA-North America-Equity",156.015064505,7.9112,2206.053226625,3.9538
"1/4/2017 12:00:00 AM","Utilities-North America-USA-North America-Equity",28.417754965,0.2172,13247.269778805,1.0496
"12/28/2016 12:00:00 AM","Commodities/Materials-North America-USA-North America-Equity",-97.95999265,-1.2072,7960.155331955,-0.6899
"12/28/2016 12:00:00 AM","Consumer Goods-North America-USA-North America-Equity",-293.22070815,-1.0204,28083.76033823,-1.2451
"12/28/2016 12:00:00 AM","Energy-North America-USA-North America-Equity",125.997533815,0.2067,61193.50725044,0.2273
"12/28/2016 12:00:00 AM","Financials-North America-USA-North America-Equity",473.480157935,0.7122,66462.81513393,-0.7083
"12/28/2016 12:00:00 AM","Health Care/Biotech-North America-USA-North America-Equity",100.230898055,0.2595,38759.076134265,0.1388
"12/28/2016 12:00:00 AM","Industrials-North America-USA-North America-Equity",103.54529849,0.5649,18255.17047181,-0.9703
"12/28/2016 12:00:00 AM","Infrastructure-North America-USA-North America-Equity",0.00017441,0.0779,0.22254716,-0.6622
"12/28/2016 12:00:00 AM","Large Cap Blend-North America-USA-North America-Equity",372.914305475,0.0363,1019308.88937553,-0.602
"12/28/2016 12:00:00 AM","Large Cap Growth-North America-USA-North America-Equity",182.500792695,0.0612,296452.232877225,-0.6077
"12/28/2016 12:00:00 AM","Large Cap Value-North America-USA-North America-Equity",147.54231391,0.0429,341488.77192432,-0.6783
"12/28/2016 12:00:00 AM","Mid Cap Blend-North America-USA-North America-Equity",113.911792865,0.0944,119577.132925055,-0.9701
"12/28/2016 12:00:00 AM","Mid Cap Growth-North America-USA-North America-Equity",-247.370673685,-0.3797,64236.753592105,-0.9942
"12/28/2016 12:00:00 AM","Mid Cap Value-North America-USA-North America-Equity",79.50776347,0.0965,81663.274945955,-0.955
"12/28/2016 12:00:00 AM","Real Estate-North America-USA-North America-Equity",-478.907099495,-0.5659,83925.882620795,-0.2507
"12/28/2016 12:00:00 AM","Small Cap Blend-North America-USA-North America-Equity",1130.64666054,0.7987,141253.63905032,-0.9991
"12/28/2016 12:00:00 AM","Small Cap Growth-North America-USA-North America-Equity",-257.14556934,-0.4683,54087.1606382,-1.0279
"12/28/2016 12:00:00 AM","Small Cap Value-North America-USA-North America-Equity",52.481451485,0.0813,63902.32512046,-0.9844
"12/28/2016 12:00:00 AM","Technology-North America-USA-North America-Equity",269.31921293,0.6732,40006.48061005,-0.6553
"12/28/2016 12:00:00 AM","Telecom-North America-USA-North America-Equity",39.77821193,2.0766,1972.066514725,0.8746
"12/28/2016 12:00:00 AM","Utilities-North America-USA-North America-Equity",-81.0221655,-0.6129,13081.537025125,-0.4188
"12/21/2016 12:00:00 AM","Commodities/Materials-North America-USA-North America-Equity",35.065043295,0.4325,8114.095876715,-0.3366
"12/21/2016 12:00:00 AM","Consumer Goods-North America-USA-North America-Equity",66.316873555,0.2317,28734.786213555,0.2013
"12/21/2016 12:00:00 AM","Energy-North America-USA-North America-Equity",537.96642413,0.9055,60931.13252048,1.662
"12/21/2016 12:00:00 AM","Financials-North America-USA-North America-Equity",40.04750097,0.0609,66473.222789065,1.2134
"12/21/2016 12:00:00 AM","Health Care/Biotech-North America-USA-North America-Equity",136.26897474,0.3522,38610.046800695,-0.512
"12/21/2016 12:00:00 AM","Industrials-North America-USA-North America-Equity",-158.02226199,-0.8577,18329.59889285,0.3464
"12/21/2016 12:00:00 AM","Infrastructure-North America-USA-North America-Equity",0.00209292,0.9471,0.223855235,0.3157
"12/21/2016 12:00:00 AM","Large Cap Blend-North America-USA-North America-Equity",-1620.999939515,-0.1583,1025732.11187045,0.507
"12/21/2016 12:00:00 AM","Large Cap Growth-North America-USA-North America-Equity",802.26088496,0.2704,298115.62543457,0.2521
"12/21/2016 12:00:00 AM","Large Cap Value-North America-USA-North America-Equity",595.50916661,0.1746,343623.382629105,0.5929
"12/21/2016 12:00:00 AM","Mid Cap Blend-North America-USA-North America-Equity",-693.89942873,-0.5757,120668.95234419,0.7614
"12/21/2016 12:00:00 AM","Mid Cap Growth-North America-USA-North America-Equity",-661.35086012,-1.0102,65147.046647215,0.5742
"12/21/2016 12:00:00 AM","Mid Cap Value-North America-USA-North America-Equity",685.51170301,0.8452,82372.86787369,0.7294
"12/21/2016 12:00:00 AM","Real Estate-North America-USA-North America-Equity",85.97035161,0.1021,84617.242465515,0.3964
"12/21/2016 12:00:00 AM","Small Cap Blend-North America-USA-North America-Equity",-60.52759522,-0.0432,141557.781574285,1.3315
"12/21/2016 12:00:00 AM","Small Cap Growth-North America-USA-North America-Equity",-170.70954303,-0.3124,54909.499340745,0.8222
"12/21/2016 12:00:00 AM","Small Cap Value-North America-USA-North America-Equity",-119.126303045,-0.1872,64486.74896188,1.5602
"12/21/2016 12:00:00 AM","Technology-North America-USA-North America-Equity",158.79577034,0.3998,40001.281709565,0.3329
"12/21/2016 12:00:00 AM","Telecom-North America-USA-North America-Equity",26.87361603,1.4593,1915.533954965,2.5637
"12/21/2016 12:00:00 AM","Utilities-North America-USA-North America-Equity",101.75742158,0.7863,13217.92747643,1.3563
"12/14/2016 12:00:00 AM","Commodities/Materials-North America-USA-North America-Equity",232.40777817,2.8955,8106.322248605,-1.8991
"12/14/2016 12:00:00 AM","Consumer Goods-North America-USA-North America-Equity",-51.2486344,-0.1786,28610.88003005,-0.0974
"12/14/2016 12:00:00 AM","Energy-North America-USA-North America-Equity",491.932910345,0.8329,59408.308667605,-0.2454
"12/14/2016 12:00:00 AM","Financials-North America-USA-North America-Equity",-20.27934834,-0.0307,65653.0411894,-0.4731
"12/14/2016 12:00:00 AM","Health Care/Biotech-North America-USA-North America-Equity",-442.34649045,-1.1472,38678.7644279,1.4583
"12/14/2016 12:00:00 AM","Industrials-North America-USA-North America-Equity",47.47719256,0.2535,18423.94807527,-1.855
"12/14/2016 12:00:00 AM","Infrastructure-North America-USA-North America-Equity",0.00017441,0.0789,0.22097747,-0.0789
"12/14/2016 12:00:00 AM","Large Cap Blend-North America-USA-North America-Equity",11282.902157505,1.1208,1022823.95531752,0.4623
"12/14/2016 12:00:00 AM","Large Cap Growth-North America-USA-North America-Equity",2042.992957375,0.6979,296672.47145926,0.6661
"12/14/2016 12:00:00 AM","Large Cap Value-North America-USA-North America-Equity",2061.753543435,0.6098,341067.42771166,0.2692
"12/14/2016 12:00:00 AM","Mid Cap Blend-North America-USA-North America-Equity",1718.264559495,1.442,120027.23394572,-0.7214
"12/14/2016 12:00:00 AM","Mid Cap Growth-North America-USA-North America-Equity",111.905031405,0.1702,65461.49906951,-0.5655
"12/14/2016 12:00:00 AM","Mid Cap Value-North America-USA-North America-Equity",-173.083350335,-0.2111,81103.69554742,-0.8441
"12/14/2016 12:00:00 AM","Real Estate-North America-USA-North America-Equity",-759.889632355,-0.8877,84198.992460665,-0.748
"12/14/2016 12:00:00 AM","Small Cap Blend-North America-USA-North America-Equity",1542.53872325,1.1097,139798.981601845,-0.5389
"12/14/2016 12:00:00 AM","Small Cap Growth-North America-USA-North America-Equity",260.57150497,0.4753,54632.697589995,-0.8185
"12/14/2016 12:00:00 AM","Small Cap Value-North America-USA-North America-Equity",1029.411335295,1.6335,63618.40656966,-0.6807
"12/14/2016 12:00:00 AM","Technology-North America-USA-North America-Equity",436.8237978,1.1237,39713.22763605,1.0353
"12/14/2016 12:00:00 AM","Telecom-North America-USA-North America-Equity",10.431549305,0.5663,1841.449644855,-0.5926
"12/14/2016 12:00:00 AM","Utilities-North America-USA-North America-Equity",-46.19126763,-0.3589,12940.646010975,0.923
"12/7/2016 12:00:00 AM","Commodities/Materials-North America-USA-North America-Equity",238.922776515,3.1644,8026.342880495,3.141
"12/7/2016 12:00:00 AM","Consumer Goods-North America-USA-North America-Equity",200.40790342,0.7215,28690.06809999,2.5776
"12/7/2016 12:00:00 AM","Energy-North America-USA-North America-Equity",1156.17540106,2.0172,59060.68468418,1.025
"12/7/2016 12:00:00 AM","Financials-North America-USA-North America-Equity",906.420717085,1.434,65976.83945875,2.9367
"12/7/2016 12:00:00 AM","Health Care/Biotech-North America-USA-North America-Equity",-427.970484585,-1.0805,38558.470275495,-1.5773
"12/7/2016 12:00:00 AM","Industrials-North America-USA-North America-Equity",940.526941405,5.4389,18723.81310678,2.838
"12/7/2016 12:00:00 AM","Infrastructure-North America-USA-North America-Equity",0.00017441,0.08,0.22097747,1.361
"12/7/2016 12:00:00 AM","Large Cap Blend-North America-USA-North America-Equity",4391.423084145,0.4466,1006652.68130833,1.8714
"12/7/2016 12:00:00 AM","Large Cap Growth-North America-USA-North America-Equity",-2923.334234365,-0.9995,292694.85589565,1.0629
"12/7/2016 12:00:00 AM","Large Cap Value-North America-USA-North America-Equity",-126.26708447,-0.0382,338093.759100115,2.3257
"12/7/2016 12:00:00 AM","Mid Cap Blend-North America-USA-North America-Equity",1008.398767315,0.8768,119157.044464395,2.7077
"12/7/2016 12:00:00 AM","Mid Cap Growth-North America-USA-North America-Equity",-136.705958995,-0.211,65715.403665025,1.6674
"12/7/2016 12:00:00 AM","Mid Cap Value-North America-USA-North America-Equity",213.849594915,0.2687,81970.140271635,2.7471
"12/7/2016 12:00:00 AM","Real Estate-North America-USA-North America-Equity",110.607246595,0.1321,85599.65065463,2.1155
"12/7/2016 12:00:00 AM","Small Cap Blend-North America-USA-North America-Equity",335.57338609,0.2499,139004.136281265,3.2676
"12/7/2016 12:00:00 AM","Small Cap Growth-North America-USA-North America-Equity",143.476206375,0.2677,54820.68008899,2.0343
"12/7/2016 12:00:00 AM","Small Cap Value-North America-USA-North America-Equity",381.26305056,0.6305,63017.77376048,3.5934
"12/7/2016 12:00:00 AM","Technology-North America-USA-North America-Equity",-134.61051005,-0.3496,38872.793721595,1.3108
"12/7/2016 12:00:00 AM","Telecom-North America-USA-North America-Equity",34.406994365,1.9919,1841.934853475,4.6463
"12/7/2016 12:00:00 AM","Utilities-North America-USA-North America-Equity",-128.09734301,-0.999,12868.06014438,1.3633
"11/30/2016 12:00:00 AM","Commodities/Materials-North America-USA-North America-Equity",136.68581464,1.8585,7545.31181602,0.735
"11/30/2016 12:00:00 AM","Consumer Goods-North America-USA-North America-Equity",-689.20239302,-2.396,27773.75319081,-1.0488
"11/30/2016 12:00:00 AM","Energy-North America-USA-North America-Equity",-288.33862343,-0.5041,57304.07739426,0.7055
"11/30/2016 12:00:00 AM","Financials-North America-USA-North America-Equity",312.344154215,0.4971,63195.095622635,0.0901
"11/30/2016 12:00:00 AM","Health Care/Biotech-North America-USA-North America-Equity",-82.172835475,-0.203,39602.68117134,-1.945
"11/30/2016 12:00:00 AM","Industrials-North America-USA-North America-Equity",1119.50918676,6.9235,17284.664195505,-0.0274
"11/30/2016 12:00:00 AM","Infrastructure-North America-USA-North America-Equity",0.00034882,0.16,0.21783809,-0.2
"11/30/2016 12:00:00 AM","Large Cap Blend-North America-USA-North America-Equity",807.111837495,0.082,982913.88689857,-0.2038
"11/30/2016 12:00:00 AM","Large Cap Growth-North America-USA-North America-Equity",253.380144645,0.086,292426.671481385,-0.805
"11/30/2016 12:00:00 AM","Large Cap Value-North America-USA-North America-Equity",587.90680912,0.1786,330395.445762775,0.2084
"11/30/2016 12:00:00 AM","Mid Cap Blend-North America-USA-North America-Equity",220.370959225,0.1911,114991.695720885,-0.451
"11/30/2016 12:00:00 AM","Mid Cap Growth-North America-USA-North America-Equity",-0.2912647,-4e-04,64761.29960276,-0.9481
"11/30/2016 12:00:00 AM","Mid Cap Value-North America-USA-North America-Equity",287.499972945,0.3624,79558.455823705,-0.0645
"11/30/2016 12:00:00 AM","Real Estate-North America-USA-North America-Equity",227.906866505,0.2743,83662.447652445,0.4503
"11/30/2016 12:00:00 AM","Small Cap Blend-North America-USA-North America-Equity",1017.410183195,0.7559,134252.88897258,-1.0174
"11/30/2016 12:00:00 AM","Small Cap Growth-North America-USA-North America-Equity",-15.86206627,-0.0291,53574.440148775,-1.6599
"11/30/2016 12:00:00 AM","Small Cap Value-North America-USA-North America-Equity",202.48844031,0.3342,60449.094935895,-0.5499
"11/30/2016 12:00:00 AM","Technology-North America-USA-North America-Equity",-36.631070685,-0.0941,38493.47682502,-0.9769
"11/30/2016 12:00:00 AM","Telecom-North America-USA-North America-Equity",-11.713986035,-0.6675,1727.30013116,-0.8973
"11/30/2016 12:00:00 AM","Utilities-North America-USA-North America-Equity",1.398506585,0.0109,12823.5719904,0.1389
"11/23/2016 12:00:00 AM","Commodities/Materials-North America-USA-North America-Equity",30.22909002,0.4226,7354.567360265,2.4146
"11/23/2016 12:00:00 AM","Consumer Goods-North America-USA-North America-Equity",164.65420224,0.5855,28764.73197453,1.7007
"11/23/2016 12:00:00 AM","Energy-North America-USA-North America-Equity",-98.30776619,-0.1756,57165.609545445,2.3263
"11/23/2016 12:00:00 AM","Financials-North America-USA-North America-Equity",136.882113095,0.2216,62829.001533005,1.4974
"11/23/2016 12:00:00 AM","Health Care/Biotech-North America-USA-North America-Equity",168.9579434,0.4151,40470.82752672,-0.959
"11/23/2016 12:00:00 AM","Industrials-North America-USA-North America-Equity",557.52231979,3.6435,16173.161125385,2.0531
"11/23/2016 12:00:00 AM","Infrastructure-North America-USA-North America-Equity",0,0,0.217925295,1.9583
"11/23/2016 12:00:00 AM","Large Cap Blend-North America-USA-North America-Equity",-2724.235975635,-0.2804,981144.636017315,1.3232
"11/23/2016 12:00:00 AM","Large Cap Growth-North America-USA-North America-Equity",1163.373040145,0.4019,294535.35561644,1.3697
"11/23/2016 12:00:00 AM","Large Cap Value-North America-USA-North America-Equity",1690.735859505,0.5233,329111.54756418,1.3445
"11/23/2016 12:00:00 AM","Mid Cap Blend-North America-USA-North America-Equity",1314.35602733,1.1791,115267.74881671,2.2375
"11/23/2016 12:00:00 AM","Mid Cap Growth-North America-USA-North America-Equity",151.23980591,0.2364,65374.39819228,1.9734
"11/23/2016 12:00:00 AM","Mid Cap Value-North America-USA-North America-Equity",462.097812515,0.598,79321.56823748,2.0685
"11/23/2016 12:00:00 AM","Real Estate-North America-USA-North America-Equity",-474.52182166,-0.5708,83060.660597885,0.4874
"11/23/2016 12:00:00 AM","Small Cap Blend-North America-USA-North America-Equity",1309.121372795,1.0105,134562.05511498,2.8684
"11/23/2016 12:00:00 AM","Small Cap Growth-North America-USA-North America-Equity",152.271528265,0.2874,54494.543068745,2.5722
"11/23/2016 12:00:00 AM","Small Cap Value-North America-USA-North America-Equity",488.669001605,0.837,60578.91658337,2.9312
"11/23/2016 12:00:00 AM","Technology-North America-USA-North America-Equity",176.63163458,0.4636,38912.43476006,1.6785
"11/23/2016 12:00:00 AM","Telecom-North America-USA-North America-Equity",-33.47712745,-1.9418,1754.761072865,3.728
"11/23/2016 12:00:00 AM","Utilities-North America-USA-North America-Equity",-204.786902495,-1.5854,12804.379914,0.7149
"11/16/2016 12:00:00 AM","Commodities/Materials-North America-USA-North America-Equity",638.43861842,9.8425,7151.65048179,0.4111
"11/16/2016 12:00:00 AM","Consumer Goods-North America-USA-North America-Equity",-640.274370875,-2.2333,28121.793839725,0.325
"11/16/2016 12:00:00 AM","Energy-North America-USA-North America-Equity",432.95817456,0.7903,55962.348153455,1.3757
"11/16/2016 12:00:00 AM","Financials-North America-USA-North America-Equity",5826.712738145,10.7063,61766.396922535,2.7931
"11/16/2016 12:00:00 AM","Health Care/Biotech-North America-USA-North America-Equity",2226.39963561,5.7966,40694.492044385,0.1873
"11/16/2016 12:00:00 AM","Industrials-North America-USA-North America-Equity",2517.3502232,20.2563,15301.481223405,2.8705
"11/16/2016 12:00:00 AM","Infrastructure-North America-USA-North America-Equity",0.000261615,0.1213,0.213739455,-0.9708
